id,ACTION
99,0.9999980747235745
100,0.9999710058838963
101,0.9642634345360801
102,0.7025618861836518
103,0.9794006718923701
104,0.8902285372981582
105,0.8565934355106427
106,0.9921426543976326
107,0.9935625209845571
108,0.9121636836266217
109,0.9744642501469725
110,0.9796060765194718
111,0.8954017123310092
112,0.9330019117310882
113,0.9999947059386493
114,0.9999999195569884
115,0.9457571018505626
116,0.940946632867194
117,0.9746815247629504
118,0.9930058748831844
119,0.9999999999999836
120,0.9999981005935377
121,0.993755995878731
122,0.9999976507538539
123,0.8718782617135208
124,0.9683752970283995
125,0.9999996818303367
126,0.8686910493329761
127,0.6506748714196596
128,0.9355154855540913
129,0.9997595612410803
130,0.9007074111793874
131,0.99395614784617
132,0.9602907669366941
133,0.9714789802478113
134,0.841196152824509
135,0.9999999999239606
136,0.862887948298441
137,0.9860608918648347
138,0.9642180235772214
139,0.9995847928191672
140,0.9998012599438294
141,0.996774456086822
142,0.9998939123832007
143,0.9857811810384608
144,0.9999968375407845
145,0.9999999999657425
146,0.8711343930899319
147,0.6241575230191826
148,0.9405061119119944
149,0.9999989651483281
150,0.9999361503588396
151,0.9740361802757019
152,0.982129949257136
153,0.9738377767299223
154,0.9261383336386375
155,0.9561465198536847
156,0.9763463611587074
157,0.9867679207069218
158,0.922201339480279
159,0.993866123863962
160,0.9036408817406215
161,0.6297715772677304
162,0.9916489173144843
163,0.9816961153526595
164,0.9999983528561697
165,0.9999953150864688
166,0.9999999358371506
167,0.9501247732121193
168,0.9999990670029136
169,0.8962467489774277
170,0.9996549145412611
171,0.9735946109622463
172,0.9998702903955133
173,0.97169697863274
174,0.9999989083344101
175,0.9999982750444193
176,0.9997559947930781
177,0.9997288679618304
178,0.9999997129908296
179,0.99999984668332
180,0.6241575230191826
181,0.5003688493942476
182,0.9007074111793874
183,0.9540406454663486
184,0.9239498015842544
185,0.9754016814596446
186,0.6890585934165506
187,0.9999991765694677
188,0.9494297832610532
189,0.8444804858285525
190,0.9746084796001615
191,0.9999999999990965
192,0.9999013140656815
193,0.9999999212305393
194,0.9860539184184542
195,0.9713280408970838
196,0.9999999167164835
197,0.9999973338577637
198,0.9463754348233515
199,0.9676011035683878
200,0.5607491615198419
201,0.9499401455542372
202,0.999795324538208
203,0.9016378809762038
204,0.9453458946721484
205,0.9999975290441186
206,0.986421243326477
207,0.9786122007620249
208,0.9600096651890258
209,0.8919158056483999
210,0.981752108976253
211,0.9641727801823418
212,0.8974276311500602
213,0.9999999985293841
214,0.9049711183841088
215,0.9999992463886015
216,0.9506697457235057
217,0.9603768322934735
218,0.9999778008027371
219,0.9999988690122522
220,0.9327104826986837
221,0.8946780114866846
222,0.9999988998223592
223,0.9999999875843258
224,0.8764537737917467
225,0.9854716431272305
226,0.9313917662915775
227,0.8720004491677221
228,0.9122591873027837
229,0.9999935375819403
230,0.9794517931551345
231,0.961587441913746
232,0.8871795746030542
233,0.9713089258571338
234,0.8732818648258619
235,0.9656909098274642
236,0.8910745623034655
237,0.9828340001012478
238,0.9410208429968149
239,0.9702472047529301
240,0.9999970034718397
241,0.9405320876672402
242,0.7815295346349581
243,0.8975248027817628
244,0.9999999999306635
245,0.8458605548691951
246,0.9886180980525044
247,0.9621262096341816
248,0.9646856846605022
249,0.9827948843626576
250,0.9880287179086635
251,0.9935162642335897
252,0.9881727460491943
253,0.9999843090932665
254,0.9838913063697508
255,0.999999126211634
256,0.9550197821234282
257,0.9819245446121215
258,0.8270416070443927
259,0.883138744834939
260,0.999999958717113
261,0.999997475684087
262,0.9454777133202195
263,0.9646450631141915
264,0.9903265342356357
265,0.9993732602761785
266,0.9600096651890258
267,0.9237493801731741
268,0.9841109840376742
269,0.9827948843626576
270,0.9637101655590418
271,0.972219233807515
272,0.8979832593313466
273,0.936801963387073
274,0.9717013592225295
275,0.9999964352523908
276,0.9994184811604896
277,0.9923486944439109
278,0.9999837780700269
279,0.9801444521572434
280,0.8941711884649663
281,0.9999999998761862
282,0.9820927365989144
283,0.7888799507045721
284,0.9584193948713294
285,0.972413562401476
286,0.9752090322389102
287,0.9999928218368243
288,0.999968538773551
289,0.8848066034050367
290,0.9993732602761785
291,0.812528674092783
292,0.95083328761086
293,0.9725829300595096
294,0.9385295729546855
295,0.9999655059277731
296,0.8300396899821523
297,0.4456962884895157
298,0.9945501353577911
299,0.7400611233442024
300,0.9999965894720745
301,0.8661335971152571
302,0.9622855860111941
303,0.7016265095260893
304,0.6975711495853291
305,0.9997847919436289
306,0.9800982558242889
307,0.9740034976940122
308,0.999999725282503
309,0.9637531889649508
310,0.9591627553206622
311,0.9916616378269344
312,0.9688260970711119
313,0.9614378324931342
314,0.941636065230103
315,0.9999999999992606
316,0.9747167052234799
317,0.9622985983992707
318,0.9882567128853519
319,0.8381770282065624
320,0.9910834820763046
321,0.9890431543813649
322,0.7550753152723412
323,0.9999999597620756
324,0.9999989729153911
325,0.9898809466511013
326,0.8979032749127166
327,0.9635732928337246
328,0.9999987231193799
329,0.9699472427258322
330,0.9728945762714588
331,0.9304634648878665
332,0.9440283863089954
333,0.9834910101773684
334,0.7339564854124412
335,0.9999996145221441
336,0.9772913648966678
337,0.9027609470978535
338,0.9977386633046406
339,0.9308153562872937
340,0.9152702774645383
341,0.9671981138784117
342,0.9706305942427343
343,0.869852345382677
344,0.9999997012610822
345,0.9999827418243312
346,0.9803545360405648
347,0.8960247581848527
348,0.9667388045624257
349,0.9947725277927688
350,0.9508552381859349
351,0.8981296293508506
352,0.9999843251123102
353,0.9366382116247042
354,0.7705239977696808
355,0.9390521273540188
356,0.9922043732774013
357,0.9404383317724848
358,0.9998064425710169
359,0.9270936037445017
360,0.9317505330784358
361,0.9599734589962309
362,0.9896071356795377
363,0.9838757196400911
364,0.45186382828937627
365,0.9856637406585719
366,0.9839731514148395
367,0.9999978525249111
368,0.999929984577739
369,0.9999999999347202
370,0.9015627924517161
371,0.97434347816028
372,0.9999962596894685
373,0.7358255981409025
374,0.8124258552258067
375,0.9279220158913201
376,0.9996901362670902
377,0.4266437238440989
378,0.9409875044475743
379,0.9999875363061973
380,0.9361875344678835
381,0.8823137750833754
382,0.9337670093188046
383,0.995961276129284
384,0.9994619589358379
385,0.9038257721234045
386,0.9576349360621104
387,0.9713707760432716
388,0.9999694547809189
389,0.9999985210530403
390,0.9861120146731456
391,0.9997011642595733
392,0.9877698952407449
393,0.9519926189374119
394,0.9816530548677836
395,0.8788086168609741
396,0.9914472639484225
397,0.9999999999657425
398,0.976200899908555
399,0.9688655368768558
400,0.8717031163665969
401,0.9999999999750806
402,0.9885195748669259
403,0.9432282881263256
404,0.9896020269304977
405,0.9999324517742119
406,0.93521750019855
407,0.8190617139231221
408,0.9788815757182858
409,0.97434347816028
410,0.9442760091716608
411,0.9937194942854105
412,0.9082067903774027
413,0.7886508531541367
414,0.9999007543595239
415,0.999999999947963
416,0.9690032398841517
417,0.9999961978131569
418,0.914737141036574
419,0.9672669694496262
420,0.9999992967963238
421,0.983126881165066
422,0.9394472191686959
423,0.9998357985233753
424,0.999598185969583
425,0.9999965564570363
426,0.9878585605921711
427,0.9999993303204243
428,0.999998798605848
429,0.8843395487394724
430,0.999999340237253
431,0.9540160982910244
432,0.931661453241956
433,0.9794006718923701
434,0.8717296338529852
435,0.984107081698259
436,0.9972783163634438
437,0.9616493031932801
438,0.9261777372708226
439,0.9309961830571375
440,0.9264786855270729
441,0.9652121735624728
442,0.9999999724734633
443,0.9719589015744796
444,0.9304634648878665
445,0.8518190063074056
446,0.9684582337818523
447,0.8578211567600905
448,0.9999999999625042
449,0.9695781938940131
450,0.8839822971942489
451,0.9560823227226113
452,0.9159799803615266
453,0.9999986193701077
454,0.9997255798207961
455,0.9996303569184415
456,0.9865637402479763
457,0.9782955743666331
458,0.9072894182053769
459,0.9645083489735863
460,0.8816042191192855
461,0.7220825909719708
462,0.9999999999898279
463,0.9999991882166046
464,0.9998759031698579
465,0.9805423120866071
466,0.9717675985655166
467,0.8614526520660182
468,0.9087228047830339
469,0.9999989222485306
470,0.9122711939045032
471,0.9659968761674609
472,0.9762038043549861
473,0.9999995716106541
474,0.9991559977197354
475,0.905956726628186
476,0.9997667949552785
477,0.9999984519814059
478,0.9468645670048079
479,0.9887888296861412
480,0.9999999255660932
481,0.9998945288417613
482,0.97807352775662
483,0.9999987404829102
484,0.9706305942427343
485,0.9675495380845546
486,0.9453458946721484
487,0.8569588543580663
488,0.9999994029585276
489,0.9999967494433187
490,0.9453458946721484
491,0.9781083934545596
492,0.9996473561847664
493,0.9199713132549558
494,0.9670699787468156
495,0.9204208203691046
496,0.9937223572412447
497,0.9932346099834658
498,0.999996970551452
499,0.9999985194001658
500,0.9920541280168951
501,0.9999999999665525
502,0.9229755358247614
503,0.9618146517550565
504,0.9998354125246047
505,0.9610230179525472
506,0.9841193880710549
507,0.9999989063167609
508,0.9764375748484919
509,0.9312467203606993
510,0.9211960477710328
511,0.8652424598611794
512,0.9719509995645508
513,0.9303842814338278
514,0.795555645356475
515,0.9999993679725236
516,0.982197415383792
517,0.9755798970722034
518,0.9843999519303428
519,0.9083081977125825
520,0.85436049129036
521,0.9703244944323204
522,0.9173797317831194
523,0.9999892435159907
524,0.8421637470149252
525,0.926199945280569
526,0.867228512910449
527,0.9673980716335123
528,0.9379517561652332
529,0.8923924051917527
530,0.9999999999567912
531,0.9642781807145802
532,0.941636065230103
533,0.9757067195153603
534,0.8333664384627502
535,0.940164118283986
536,0.9999990778282655
537,0.9809180230140135
538,0.9150355188304946
539,0.9621262096341816
540,0.9634580418284996
541,0.9254926658895296
542,0.9645763769232222
543,0.9190296510955237
544,0.9999998576991029
545,0.903145512335591
546,0.9676236016473063
547,0.9099860544067088
548,0.7223036099609114
549,0.8275964622186365
550,0.9337682299271776
551,0.9958214134434404
552,0.9757849409058152
553,0.9789561025836213
554,0.9995027390308668
555,0.9300105660543427
556,0.9999990670029136
557,0.9777017221193584
558,0.9639463753424465
559,0.9441079446769726
560,0.9299842098340433
561,0.9891227653328454
562,0.9113909813405294
563,0.9758205189608598
564,0.9633359298175833
565,0.9999997373738029
566,0.9863737337916858
567,0.9189407585872257
568,0.8317524926186342
569,0.9426574736233019
570,0.7594327678070765
571,0.4686865881352299
572,0.8908181095650933
573,0.8955215186888271
574,0.7183191877414602
575,0.9999955962308117
576,0.9999955196624761
577,0.9474860136042081
578,0.9786877880714807
579,0.8841950566092812
580,0.9014104303258824
581,0.9804283280367436
582,0.9728105687952492
583,0.9998744764359525
584,0.9445769902252794
585,0.9999989161841867
586,0.9941019002189583
587,0.9701802939611717
588,0.9226086368822934
589,0.9999998002815359
590,0.9286204828902885
591,0.8946535516585467
592,0.9550158767057618
593,0.7982863988824769
594,0.9907778705461614
595,0.9999999998419224
596,0.9999999999854539
597,0.9999994026394592
598,0.9958073937201201
599,0.9300030042119706
600,0.9625180034930754
601,0.9999991182859209
602,0.8764537737917467
603,0.999999999768505
604,0.935882520241496
605,0.8921362659815106
606,0.9999990890459175
607,0.9662879359252896
608,0.999998208544283
609,0.9673126934671725
610,0.902045645052357
611,0.9727877596587879
612,0.9999995697850445
613,0.9863248780608119
614,0.8361525168661096
615,0.9999999999281857
616,0.7222381090657346
617,0.92154653261767006
618,0.8899523000530021
619,0.9999997411442954
620,0.9999973497853955
621,0.9999999921139219
622,0.9494869382233924
623,0.9623119667605303
624,0.9536645384958312
625,0.8921362659815106
626,0.9516818035230354
627,0.9334101854088115
628,0.9159640486602351
629,0.9842589024390824
630,0.9999488130118516
631,0.9891872102855745
632,0.9725940956333169
633,0.9999955196624761
634,0.9999995485655995
635,0.8976945561719762
636,0.944467279561042
637,0.9848663218788299
638,0.9999999867474658
639,0.9071559222689284
640,0.9680334307588113
641,0.8902004285175731
642,0.946281032873059
643,0.9539926167128244
644,0.994077683133136
645,0.9603746212354166
646,0.9990833082151261
647,0.9999993950164204
648,0.9664516043310093
649,0.9896558671786612
650,0.899314713262987
651,0.9237318596191144
652,0.9999999980194856
653,0.9411772459739207
654,0.9367908637249639
655,0.9507326958180929
656,0.9676011035683878
657,0.8867622709980314
658,0.9761745766299577
659,0.9998709495020853
660,0.9755095446866611
661,0.9906826535382578
662,0.9999999996439801
663,0.9999961397323812
664,0.9999984558487344
665,0.9181358319212323
666,0.9177747699860872
667,0.8856303308115665
668,0.9905158553658389
669,0.9999957035295802
670,0.945490630018338
671,0.9364360006805611
672,0.9631340738198744
673,0.8103359304121632
674,0.9709961249781984
675,0.9512529754773347
676,0.9483658237252259
677,0.9999541482958872
678,0.9794734965535637
679,0.9064828383921175
680,0.9633612807267359
681,0.9122851987305498
682,0.6881541835488516
683,0.9897642703829941
684,0.9999992337519306
685,0.9664894546036462
686,0.8713532217684725
687,0.9494297832610532
688,0.9504074984864538
689,0.9808233780018496
690,0.9807957307113943
691,0.9999814471777921
692,0.9557655617101406
693,0.939393431846222
694,0.9999991765694677
695,0.9999339624763613
696,0.9981941139635115
697,0.9949002965654902
698,0.9339643215714906
699,0.9452508916527839
700,0.9270936037445017
701,0.9667676600655231
702,0.9997464107480301
703,0.9587174653969882
704,0.8676910203871976
705,0.9506697457235057
706,0.5360640433405522
707,0.9910643076812948
708,0.9963012662389278
709,0.9813518820143361
710,0.963566207059261
711,0.9745481693737521
712,0.9785537237337287
713,0.999999479744194
714,0.9999988211220088
715,0.9782481355802825
716,0.6544448003568344
717,0.9776303850566566
718,0.9997482542572239
719,0.9900386199689922
720,0.9994146420013008
721,0.8494455990933185
722,0.999998287477194
723,0.9706634696363138
724,0.8807697578534173
725,0.9857313782921007
726,0.9319403065885495
727,0.9769275908674813
728,0.9999996284037047
729,0.9635320373063384
730,0.909113631911246
731,0.8327855835290175
732,0.9999999999657925
733,0.9999999983842591
734,0.9999999956153969
735,0.9456171919903439
736,0.8720850682526737
737,0.9398910289593533
738,0.9875930502859493
739,0.9284916772547329
740,0.9999550787938826
741,0.9785900701728105
742,0.9525922686381412
743,0.9747679844071396
744,0.9874763457279034
745,0.984884356843342
746,0.9836141486314491
747,0.9701200387325236
748,0.9808233780018496
749,0.9949260390193145
750,0.9999999929065666
751,0.9999989506012773
752,0.9838140377479656
753,0.9740034976940122
754,0.9932070896089467
755,0.9684707903802516
756,0.8169216469583165
757,0.9867343134915054
758,0.9420132879785809
759,0.9237062822527828
760,0.9142773364441069
761,0.999990508617454
762,0.9122298596555279
763,0.9467036750939994
764,0.9239244234646051
765,0.9635876249294189
766,0.8918420481869291
767,0.9766268373959157
768,0.9999961046175725
769,0.9816925189292212
770,0.9251710489820322
771,0.9999999999814908
772,0.9999951311998311
773,0.965525279738045
774,0.8906987365523789
775,0.9704892030249302
776,0.39715241171171983
777,0.9540655971788938
778,0.9696237117531601
779,0.9999981197468353
780,0.7883563148205539
781,0.7358255981409025
782,0.9999959346073564
783,0.999999999986547
784,0.7648907183375103
785,0.7481108838530216
786,0.9852462706865314
787,0.9861574736589347
788,0.843005747013781
789,0.9880450675440219
790,0.9032859958994752
791,0.9541470233686317
792,0.9998637429768377
793,0.92067152145378
794,0.9858572408461029
795,0.9804285543054934
796,0.8878852707907443
797,0.9674763337468557
798,0.9934924036192735
799,0.8939842847992379
800,0.9920779367269131
801,0.9999996669152224
802,0.9539588976991887
803,0.9088209704691496
804,0.9499397822042398
805,0.968848109085913
806,0.9785537237337287
807,0.389680268420459
808,0.8355089181990308
809,0.9515187173249148
810,0.9727877596587879
811,0.9487792253175499
812,0.8565934355106427
813,0.9940340532656899
814,0.9999257912450153
815,0.7815295346349581
816,0.9999999999999709
817,0.9998815685382522
818,0.9525055085526228
819,0.9741912437749416
820,0.9633240908797116
821,0.9998692473181876
822,0.8272982258254414
823,0.9999997467844142
824,0.8960167547504058
825,0.9733097187449736
826,0.8473821260128958
827,0.9997724079026515
828,0.9999991420143669
829,0.9577269468646082
830,0.9647157263090582
831,0.9500042350873419
832,0.9999994397096157
833,0.9655050984973034
834,0.8993614544961164
835,0.9996213046781021
836,0.9872404038921199
837,0.9613649159793897
838,0.9999517066012937
839,0.824219561120963
840,0.916554707004692
841,0.9639720090296905
842,0.9999972155277768
843,0.9999980787250913
844,0.9999962561775225
845,0.9540406454663486
846,0.9884646175849509
847,0.823562290664484
848,0.9813390180805257
849,0.9373612069566559
850,0.8580285919474575
851,0.9998674470455909
852,0.9927851209312343
853,0.9370355829061824
854,0.572786268354005
855,0.9999984460061077
856,0.9999496914331313
857,0.9791744298185882
858,0.9829190741200622
859,0.9420808574650538
860,0.9999983743888167
861,0.9999964733506607
862,0.9041315448357917
863,0.99999976068234675
864,0.9186951996568898
865,0.843196891435997
866,0.9002757318424908
867,0.9999125447413691
868,0.9551692705660098
869,0.9716791170060337
870,0.9472983357829698
871,0.9999984460061077
872,0.8873448959298377
873,0.982535654548875
874,0.9410458736326182
875,0.9654745425784086
876,0.9585352890058165
877,0.9562981254460043
878,0.8884960854209623
879,0.9661175357692438
880,0.9453458946721484
881,0.93722703783168
882,0.9999980105061529
883,0.9612759842510733
884,0.927536853230415
885,0.7770740631526999
886,0.9999999883076766
887,0.7548426721680392
888,0.9758205189608598
889,0.9054858938498941
890,0.9891231392471415
891,0.9720673470450479
892,0.8872844722312395
893,0.8871480510697615
894,0.9999715257204245
895,0.9807957307113943
896,0.9847637242561886
897,0.9376732686393221
898,0.9814771221755431
899,0.9270936037445017
900,0.9999991806541847
901,0.9999987164230999
902,0.96895158971196
903,0.9615848290426522
904,0.9713948106511247
905,0.9999347532983013
906,0.9472983357829698
907,0.9911944983680636
908,0.995488271282829
909,0.9444191916424118
910,0.9567078676206215
911,0.9604223067440966
912,0.9827068038779883
913,0.9997355712327394
914,0.999970203125484
915,0.981168579964866
916,0.9096652956894837
917,0.905956726628186
918,0.9157049992593235
919,0.9996463609648187
920,0.9246196870236857
921,0.9865872644490449
922,0.984224391769248
923,0.833991955965348
924,0.5060802144516088
925,0.9988792863247421
926,0.9997676398358252
927,0.9999994250069202
928,0.9999994045532632
929,0.9758205189608598
930,0.9999999983518204
931,0.9895961890297811
932,0.9588823470981097
933,0.9472983357829698
934,0.9260730146262315
935,0.9691115257279287
936,0.8187268065982305
937,0.9674894757078749
938,0.9784431174089926
939,0.8361525168661096
940,0.9405086297986088
941,0.999999999947963
942,0.9999999997022706
943,0.8980798083737638
944,0.9713948106511247
945,0.8862305163795551
946,0.9577550214457182
947,0.9635705777530287
948,0.5979816806482998
949,0.9845950545654477
950,0.9834910101773684
951,0.9999991470559079
952,0.9043080740006272
953,0.9636578180095071
954,0.9576807542052159
955,0.9766933759424206
956,0.7739831214523503
957,0.9999974978165866
958,0.9104982101946946
959,0.912342516952086
960,0.8785475274157013
961,0.8695040354353126
962,0.9965201708562236
963,0.9999981604384258
964,0.9731252696489224
965,0.8231182276067566
966,0.9997011642595733
967,0.9351899721953231
968,0.8792984727660454
969,0.9999989222485306
970,0.9473534466924252
971,0.9999976593570102
972,0.9999999999430602
973,0.9456832983337288
974,0.9999995779978308
975,0.9116724071367469
976,0.9570260925604093
977,0.9071559222689284
978,0.9590452757189206
979,0.9600096651890258
980,0.4686865881352299
981,0.999999999968475
982,0.9809025162935657
983,0.9999969266815136
984,0.8705034279385645
985,0.98120280826782
986,0.9453458946721484
987,0.9999999445768855
988,0.9758205189608598
989,0.9998219801220792
990,0.9281485306882552
991,0.921515167459487
992,0.9449289592664499
993,0.999999999999786
994,0.9936592423474861
995,0.9652627904170705
996,0.9868171582384128
997,0.6954206958947178
998,0.9337170568806444
999,0.9439474084514458
1000,0.9999321708646549
1001,0.9927337414495689
1002,0.9432265822359805
1003,0.9529399407380076
1004,0.9375600553958242
1005,0.9681688483518771
1006,0.8468752815461543
1007,0.9785317791406476
1008,0.9622855860111941
1009,0.9795138759784848
1010,0.8767010318943008
1011,0.9999975983299516
1012,0.9660669379137059
1013,0.9999929279670277
1014,0.9658842122773424
1015,0.9999999821483808
1016,0.9999997844009033
1017,0.9076253542516091
1018,0.8371756005445622
1019,0.8941711884649663
1020,0.9901814253552059
1021,0.9999999994293647
1022,0.9825723710674088
1023,0.9979595163337205
1024,0.9879738846655438
1025,0.9657794531626194
1026,0.9307127903341832
1027,0.9647157263090582
1028,0.8884916532966946
1029,0.9622855860111941
1030,0.9615350136111054
1031,0.9483931578590429
1032,0.9999999963172972
1033,0.9999998967809582
1034,0.8627365533445626
1035,0.9999996552689288
1036,0.9999987926331464
1037,0.8327855835290175
1038,0.9544859763956118
1039,0.948773451076125
1040,0.999999524369799
1041,0.9606417746679395
1042,0.9898567535008735
1043,0.5476787182186118
1044,0.6471705081313731
1045,0.7749538175088251
1046,0.9641485995061806
1047,0.9937022397894354
1048,0.9659968761674609
1049,0.7414201391062892
1050,0.9943881079130452
1051,0.9999999999552855
1052,0.9998701568191848
1053,0.9999999999629638
1054,0.9193039507211744
1055,0.9650105383775979
1056,0.8816000392646871
1057,0.961587441913746
1058,0.9999013135783688
1059,0.9370447575362593
1060,0.9568248085787523
1061,0.9519853721730853
1062,0.9996583098232087
1063,0.9269034119195718
1064,0.9999911066262462
1065,0.9863999669197404
1066,0.9786122007620249
1067,0.8759633358818222
1068,0.8717296338529852
1069,0.9999038490630286
1070,0.9886776028652813
1071,0.9405523592823539
1072,0.9958427304092952
1073,0.9143802403244312
1074,0.9998513864160617
1075,0.9999998546840065
1076,0.9999954331136846
1077,0.9691726486427895
1078,0.9473515939176591
1079,0.9878331509366417
1080,0.7758500762693671
1081,0.9999999116979612
1082,0.9999999954168399
1083,0.9534238831258222
1084,0.9742864041310016
1085,0.7914237860752672
1086,0.9999856554493257
1087,0.9106348118162717
1088,0.9473812063833494
1089,0.9701804878073413
1090,0.99999943435844
1091,0.9323588389084941
1092,0.9928764121907692
1093,0.925540242041691
1094,0.9839446280852119
1095,0.9961824305777924
1096,0.9122591873027837
1097,0.9997178983092833
1098,0.9831048342418133
1099,0.905956726628186
1100,0.8580924233769285
1101,0.8816000392646871
1102,0.916684946309444
1103,0.9938382695172145
1104,0.926199945280569
1105,0.9999649646736747
1106,0.9999999999763807
1107,0.974229302709704
1108,0.9908723467218685
1109,0.9999807952549878
1110,0.9788685808132822
1111,0.9999995485655995
1112,0.9873872610332829
1113,0.9857811810384608
1114,0.979263017997414
1115,0.889147580722174
1116,0.9799712693096838
1117,0.9016378809762038
1118,0.8939642928978844
1119,0.92067152145378
1120,0.9649979573868328
1121,0.9838384003133918
1122,0.9518221627070589
1123,0.8215264990505424
1124,0.8948590894874561
1125,0.9999999899026143
1126,0.8458605548691951
1127,0.9999463936000622
1128,0.9738031686772473
1129,0.9999644952919579
1130,0.997596985452771
1131,0.9532676717083521
1132,0.8724568495204453
1133,0.9999962685963185
1134,0.9938608481255902
1135,0.9397327418173638
1136,0.9524426245504533
1137,0.959438034648865
1138,0.9875227181138951
1139,0.9999999293472278
1140,0.9994686140715618
1141,0.9597140364582926
1142,0.9246539584191126
1143,0.9996705715659359
1144,0.9461929669328
1145,0.9997635255065279
1146,0.9999902319569319
1147,0.9858152801506508
1148,0.8933923979378411
1149,0.9300105660543427
1150,0.9999968375407845
1151,0.9999767435538551
1152,0.9661189216163972
1153,0.9998912035664488
1154,0.945825432541624
1155,0.9999999999999765
1156,0.9999994045532616
1157,0.999996107581403
1158,0.999517119316892
1159,0.9553853275907112
1160,0.9991773757347573
1161,0.9584366588468719
1162,0.9786834043942505
1163,0.9999956563278469
1164,0.964901643090779
1165,0.999999999960355
1166,0.9799437088122468
1167,0.9999998735492173
1168,0.9999984907665638
1169,0.8900151616534288
1170,0.8813280731452984
1171,0.9996463609648187
1172,0.9679644167470901
1173,0.9999968772305556
1174,0.9902556674436893
1175,0.999999340237253
1176,0.9680985427793317
1177,0.9999999997809401
1178,0.9999996793162693
1179,0.9844877676872457
1180,0.8199621651833795
1181,0.9466236247661813
1182,0.9904692712581836
1183,0.9395633002393919
1184,0.7633494786469706
1185,0.9999999984808239
1186,0.9184265703548289
1187,0.969560823093572
1188,0.437613455590703
1189,0.984224391769248
1190,0.97235892779385
1191,0.9113909813405294
1192,0.999997877219369
1193,0.9999981730692625
1194,0.9792893593665477
1195,0.9623875158955756
1196,0.9408332039729194
1197,0.9999994933520708
1198,0.9704106464548841
1199,0.9844778039490941
1200,0.9999999212305393
1201,0.964928796155585
1202,0.9999949822478041
1203,0.999999910433607
1204,0.9416073484258323
1205,0.936808523936659
1206,0.8805429124890315
1207,0.9999977216746618
1208,0.9999999991083053
1209,0.889485673551862
1210,0.957805739415226
1211,0.9687625039915868
1212,0.9641469480124908
1213,0.9424550183427233
1214,0.9523099395836933
1215,0.9999992085954722
1216,0.9085065108129782
1217,0.9721427347565659
1218,0.9743001116386532
1219,0.9579310812858809
1220,0.8990234366035096
1221,0.9830201491851016
1222,0.9783254817731003
1223,0.9898858386662305
1224,0.9408236647291097
1225,0.9600435387566308
1226,0.9027609470978535
1227,0.9961202484197708
1228,0.9490359516455278
1229,0.9740708738318153
1230,0.999999340237253
1231,0.9689493513869262
1232,0.9999914965278579
1233,0.9999998930710264
1234,0.9503488298091813
1235,0.9416014761261194
1236,0.8480629797902959
1237,0.9999990588825491
1238,0.9176770858482487
1239,0.9697568286878812
1240,0.9622661602060483
1241,0.9625007005776265
1242,0.999993731431764
1243,0.9863778509150609
1244,0.9972605477575999
1245,0.9999596200154721
1246,0.8985637895088895
1247,0.9810471399814876
1248,0.9999999478331713
1249,0.9994576058704102
1250,0.98623678252556
1251,0.9585721386075796
1252,0.9205028031641934
1253,0.9999449369543474
1254,0.9135835683573428
1255,0.9447104486040282
1256,0.9999999999928328
1257,0.585316344766631
1258,0.9651441198834771
1259,0.983603537517275
1260,0.9843418341821708
